# This is test data for simulation
# 
# Author: Steffen Vogel <steffen.vogel@rwth-aachen.de>
#
# S2SS signal params: type=mixed, values=5, rate=20000.000000, limit=5000, amplitude=4.000000, freq=2000.000000
# sec.nsec(seq)       		data[]

# Available simulation commands:
# !init			initialize GTFPGA
# !deinit		deinitialize GTFPGA
# !pause [clks]		wait for [clks] cycles of Clk100M
# !start		start sending data
# !stop			stop sending data

!init
!start
1461139749.153999967(973)	0.976467	3.776689	-4.000000	-0.854912	0.335049
1461139749.154050105(974)	0.955861	2.275116	-4.000000	-2.459328	0.352126
1461139749.154099919(975)	0.970572	-0.083837	4.000000	-3.946624	0.357067
1461139749.154150026(976)	0.970359	-2.422732	4.000000	-2.343200	0.347372
1461139749.154199872(977)	0.926698	-3.828614	4.000000	-0.748128	0.350837
1461139749.154250007(978)	0.925119	-3.776026	4.000000	0.856192	0.362618
1461139749.154299945(979)	0.917906	-2.281726	4.000000	2.454208	0.366911
1461139749.154349966(980)	0.923133	0.086199	-4.000000	3.945120	0.400177
1461139749.154399978(981)	0.928086	2.420811	-4.000000	2.344736	0.385424
1461139749.154449984(982)	0.873737	3.830240	-4.000000	0.744544	0.370860
1461139749.154500021(983)	0.885787	3.775794	-4.000000	-0.856640	0.332127
1461139749.154549967(984)	0.864724	2.280818	-4.000000	-2.454912	0.317628
1461139749.154599970(985)	0.879608	-0.086400	4.000000	-3.944992	0.308986
1461139749.154650040(986)	0.895659	-2.423292	4.000000	-2.342752	0.307768
1461139749.154699926(987)	0.910921	-3.829399	4.000000	-0.746400	0.297471
1461139749.154750039(988)	0.895605	-3.775495	4.000000	0.857216	0.294527
1461139749.154800134(989)	0.871625	-2.273916	4.000000	2.460256	0.289515
1461139749.154850032(990)	0.877677	0.089515	-4.000000	3.943008	0.247021
1461139749.154900013(991)	0.873724	2.422212	-4.000000	2.343616	0.239303
1461139749.154949959(992)	0.914877	3.829878	-4.000000	0.745344	0.241413
1461139749.155000009(993)	0.868570	3.775993	-4.000000	-0.856256	0.254572
1461139749.155050051(994)	0.893269	2.277348	-4.000000	-2.457600	0.244941
1461139749.155100130(995)	0.904677	-0.094440	4.000000	-3.939872	0.268131
1461139749.155149950(996)	0.873681	-2.419691	4.000000	-2.345632	0.252971
1461139749.155199961(997)	0.887532	-3.829907	4.000000	-0.745280	0.243599
1461139749.155250086(998)	0.873816	-3.774714	4.000000	0.858720	0.256119
1461139749.155300028(999)	0.852933	-2.278298	4.000000	2.456864	0.235645
1461139749.155349951(1000)	0.840123	0.085445	-4.000000	3.945600	0.216809
1461139749.155400010(1001)	0.856040	2.422092	-4.000000	2.343712	0.173195
1461139749.155449933(1002)	0.861671	3.829501	-4.000000	0.746176	0.169160
1461139749.155500046(1003)	0.873644	3.775379	-4.000000	-0.857440	0.162393
1461139749.155549958(1004)	0.895642	2.281189	-4.000000	-2.454624	0.178882
1461139749.155599972(1005)	0.928327	-0.086500	4.000000	-3.944928	0.157964
1461139749.155649968(1006)	0.927830	-2.420411	4.000000	-2.345056	0.170769
1461139749.155699984(1007)	0.949568	-3.830240	4.000000	-0.744544	0.158063
1461139749.155749954(1008)	0.936071	-3.776905	4.000000	0.854496	0.175267
1461139749.155800070(1009)	0.956940	-2.276562	4.000000	2.458208	0.178731
1461139749.155850046(1010)	0.968111	0.090219	-4.000000	3.942560	0.165223
1461139749.155900153(1011)	0.971229	2.427808	-4.000000	2.339136	0.185159
1461139749.155950001(1012)	0.995955	3.830487	-4.000000	0.744000	0.132135
1461139749.155999953(1013)	0.980665	3.776921	-4.000000	-0.854464	0.121854
1461139749.156049998(1014)	0.976937	2.279537	-4.000000	-2.455904	0.125199
1461139749.156100030(1015)	1.008054	-0.089415	4.000000	-3.943072	0.146566
1461139749.156149936(1016)	1.037967	-2.419130	4.000000	-2.346080	0.142248
1461139749.156200004(1017)	1.036667	-3.830530	4.000000	-0.743904	0.129912
1461139749.156250070(1018)	1.050470	-3.774980	4.000000	0.858208	0.129377
1461139749.156299985(1019)	1.025319	-2.280074	4.000000	2.455488	0.137973
1461139749.156349938(1020)	1.004339	0.084792	-4.000000	3.946016	0.076212
1461139749.156399939(1021)	0.979557	2.419250	-4.000000	2.345984	0.043321
1461139749.156449959(1022)	0.969885	3.829878	-4.000000	0.745344	0.042961
1461139749.156499949(1023)	0.972996	3.776987	-4.000000	-0.854336	0.072000
1461139749.156549949(1024)	1.014738	2.281561	-4.000000	-2.454336	0.077041
1461139749.156600029(1025)	1.009265	-0.089365	4.000000	-3.943104	0.073276
1461139749.156649981(1026)	0.982780	-2.420931	4.000000	-2.344640	0.107123
1461139749.156700028(1027)	1.020023	-3.830877	4.000000	-0.743136	0.121775
1461139749.156749999(1028)	0.980437	-3.776159	4.000000	0.855936	0.147522
1461139749.156799995(1029)	0.974408	-2.279661	4.000000	2.455808	0.122833
1461139749.156849974(1030)	0.969224	0.086601	-4.000000	3.944864	0.121376
1461139749.156900045(1031)	0.943467	2.423491	-4.000000	2.342592	0.119787
1461139749.156950175(1032)	0.939308	3.832997	-4.000000	0.738432	0.100798
1461139749.156999948(1033)	0.947986	3.777004	-4.000000	-0.854304	0.102886
1461139749.157049905(1034)	0.982999	2.283377	-4.000000	-2.452928	0.095068
1461139749.157100030(1035)	1.004091	-0.089415	4.000000	-3.943072	0.060998
1461139749.157150029(1036)	1.013357	-2.422852	4.000000	-2.343104	0.055441
1461139749.157199877(1037)	1.011155	-3.828687	4.000000	-0.747968	0.020615
1461139749.157250044(1038)	1.018668	-3.775412	4.000000	0.857376	-0.000554
1461139749.157299962(1039)	1.043955	-2.281024	4.000000	2.454752	0.000996
1461139749.157349940(1040)	1.028857	0.084892	-4.000000	3.945952	-0.003342
1461139749.157399950(1041)	1.024258	2.419691	-4.000000	2.345632	-0.022106
1461139749.157449976(1042)	1.055140	3.830124	-4.000000	0.744800	-0.012599
1461139749.157499970(1043)	1.061682	3.776639	-4.000000	-0.855008	-0.035689
1461139749.157549987(1044)	1.098396	2.279992	-4.000000	-2.455552	-0.024609
1461139749.157600027(1045)	1.126419	-0.089264	4.000000	-3.943168	-0.033838
1461139749.157649957(1046)	1.128328	-2.419971	4.000000	-2.345408	-0.007430
1461139749.157699981(1047)	1.124575	-3.830197	4.000000	-0.744640	-0.003394
1461139749.157749942(1048)	1.122855	-3.777103	4.000000	0.854112	-0.010169
1461139749.157799986(1049)	1.085204	-2.280033	4.000000	2.455520	-0.014030
1461139749.157849979(1050)	1.080437	0.086852	-4.000000	3.944704	-0.028177
1461139749.157899923(1051)	1.067475	2.418610	-4.000000	2.346496	-0.002613
1461139749.157950029(1052)	1.063566	3.830892	-4.000000	0.743104	-0.007703
1461139749.158000030(1053)	1.051886	3.775645	-4.000000	-0.856928	0.014555
1461139749.158049971(1054)	1.048785	2.280652	-4.000000	-2.455040	0.004946
1461139749.158099955(1055)	1.031722	-0.085646	4.000000	-3.945472	-0.035956
1461139749.158149912(1056)	1.026952	-2.418169	4.000000	-2.346848	-0.030355
1461139749.158199941(1057)	1.013351	-3.829617	4.000000	-0.745920	-0.035208
1461139749.158250012(1058)	1.048279	-3.775944	4.000000	0.856352	-0.040235
1461139749.158299951(1059)	1.012103	-2.281478	4.000000	2.454400	-0.014253
1461139749.158349941(1060)	0.989084	0.084942	-4.000000	3.945920	0.010492
1461139749.158399957(1061)	0.978083	2.419971	-4.000000	2.345408	0.006847
1461139749.158449968(1062)	0.968234	3.830009	-4.000000	0.745056	-0.013186
1461139749.158499960(1063)	0.952251	3.776805	-4.000000	-0.854688	-0.003884
1461139749.158549997(1064)	0.962943	2.279579	-4.000000	-2.455872	-0.007440
1461139749.158599932(1065)	0.979813	-0.084490	4.000000	-3.946208	-0.019070
1461139749.158650123(1066)	0.939873	-2.426610	4.000000	-2.340096	-0.017238
1461139749.158699940(1067)	0.928098	-3.829602	4.000000	-0.745952	-0.008549
1461139749.158750068(1068)	0.929918	-3.775014	4.000000	0.858144	-0.012086
1461139749.158799939(1069)	0.909258	-2.281974	4.000000	2.454016	0.023401
1461139749.158850027(1070)	0.896002	0.089264	-4.000000	3.943168	0.041199
1461139749.158899945(1071)	0.868727	2.419491	-4.000000	2.345792	0.052902
1461139749.158950007(1072)	0.863873	3.830574	-4.000000	0.743808	0.015240
1461139749.158999940(1073)	0.843721	3.777136	-4.000000	-0.854048	-0.012847
1461139749.159050096(1074)	0.784439	2.275488	-4.000000	-2.459040	0.004424
1461139749.159099956(1075)	0.788274	-0.085696	4.000000	-3.945440	0.007843
1461139749.159149990(1076)	0.789278	-2.421292	4.000000	-2.344352	-0.007536
1461139749.159199935(1077)	0.818496	-3.829530	4.000000	-0.746112	-0.019004
1461139749.159250090(1078)	0.797115	-3.774648	4.000000	0.858848	-0.020260
1461139749.159300001(1079)	0.796037	-2.279413	4.000000	2.456000	-0.032776
1461139749.159350117(1080)	0.788329	0.093787	-4.000000	3.940288	-0.018993
1461139749.159399993(1081)	0.823220	2.421412	-4.000000	2.344256	-0.006449
1461139749.159450043(1082)	0.827068	3.831094	-4.000000	0.742656	0.003489
1461139749.159500043(1083)	0.821268	3.775429	-4.000000	-0.857344	-0.003105
1461139749.159549981(1084)	0.812275	2.280239	-4.000000	-2.455360	-0.014744
1461139749.159599999(1085)	0.783008	-0.087857	4.000000	-3.944064	0.023037
1461139749.159650012(1086)	0.780971	-2.422172	4.000000	-2.343648	0.043473
1461139749.159700057(1087)	0.761413	-3.831296	4.000000	-0.742208	0.042102
1461139749.159750009(1088)	0.759667	-3.775993	4.000000	0.856256	0.046044
1461139749.159799976(1089)	0.773412	-2.280446	4.000000	2.455200	0.046744
1461139749.159850135(1090)	0.751545	0.094691	-4.000000	3.939712	0.067197
1461139749.159900056(1091)	0.766553	2.423931	-4.000000	2.342240	0.064249
1461139749.159950022(1092)	0.743711	3.830791	-4.000000	0.743328	0.056215
1461139749.160000020(1093)	0.701479	3.775811	-4.000000	-0.856608	0.012542
1461139749.160050057(1094)	0.691276	2.277100	-4.000000	-2.457792	-0.001621
1461139749.160099974(1095)	0.686253	-0.086601	4.000000	-3.944864	-0.005113
1461139749.160150108(1096)	0.675889	-2.426010	4.000000	-2.340576	-0.009153
1461139749.160199902(1097)	0.628760	-3.829050	4.000000	-0.747168	-0.010912
1461139749.160250020(1098)	0.626776	-3.775811	4.000000	0.856608	-0.018458
1461139749.160299959(1099)	0.600474	-2.281148	4.000000	2.454656	0.002827
1461139749.160350094(1100)	0.625516	0.092631	-4.000000	3.941024	0.006548
1461139749.160400049(1101)	0.626995	2.423651	-4.000000	2.342464	-0.014542
1461139749.160450028(1102)	0.595289	3.830877	-4.000000	0.743136	-0.020699
1461139749.160499965(1103)	0.617769	3.776722	-4.000000	-0.854848	-0.067700
1461139749.160550030(1104)	0.667795	2.278215	-4.000000	-2.456928	-0.060678
1461139749.160600013(1105)	0.717848	-0.088561	4.000000	-3.943616	-0.044555
1461139749.160649981(1106)	0.715740	-2.420931	4.000000	-2.344640	-0.037992
1461139749.160700093(1107)	0.730451	-3.831816	4.000000	-0.741056	0.000512
1461139749.160749908(1108)	0.769366	-3.777665	4.000000	0.853024	0.024373
1461139749.160800002(1109)	0.754836	-2.279372	4.000000	2.456032	0.006685
1461139749.160850110(1110)	0.758250	0.093435	-4.000000	3.940512	-0.011419
1461139749.160899986(1111)	0.762567	2.421132	-4.000000	2.344480	-0.017774
1461139749.160949969(1112)	0.768584	3.830023	-4.000000	0.745024	0.013050
1461139749.161000088(1113)	0.744842	3.774681	-4.000000	-0.858784	-0.026593
1461139749.161050022(1114)	0.766236	2.278546	-4.000000	-2.456672	-0.041349
1461139749.161099983(1115)	0.765612	-0.087053	4.000000	-3.944576	-0.027044
1461139749.161149965(1116)	0.734095	-2.420291	4.000000	-2.345152	-0.026907
1461139749.161199946(1117)	0.709665	-3.829689	4.000000	-0.745760	-0.037801
1461139749.161250202(1118)	0.717137	-3.772781	4.000000	0.862432	-0.012286
1461139749.161300032(1119)	0.702616	-2.278133	4.000000	2.456992	-0.035668
1461139749.161350016(1120)	0.710911	0.088711	-4.000000	3.943520	-0.030384
1461139749.161399967(1121)	0.708502	2.420371	-4.000000	2.345088	-0.055747
1461139749.161450154(1122)	0.691256	3.832695	-4.000000	0.739104	-0.037298
1461139749.161499931(1123)	0.667870	3.777285	-4.000000	-0.853760	-0.037550
1461139749.161550133(1124)	0.688739	2.273958	-4.000000	-2.460224	-0.021790
1461139749.161599964(1125)	0.676462	-0.086098	4.000000	-3.945184	-0.037588
1461139749.161649952(1126)	0.682180	-2.419771	4.000000	-2.345568	0.019319
1461139749.161699960(1127)	0.666905	-3.829892	4.000000	-0.745312	0.025387
1461139749.161749960(1128)	0.685784	-3.776805	4.000000	0.854688	0.015263
1461139749.161800052(1129)	0.679732	-2.277306	4.000000	2.457632	0.007131
1461139749.161850069(1130)	0.702161	0.091375	-4.000000	3.941824	0.026302
1461139749.161900025(1131)	0.680288	2.422692	-4.000000	2.343232	0.046812
1461139749.161950054(1132)	0.713333	3.831253	-4.000000	0.742304	0.055768
1461139749.161999935(1133)	0.710069	3.777219	-4.000000	-0.853888	0.076317
1461139749.162049949(1134)	0.724743	2.281561	-4.000000	-2.454336	0.040292
1461139749.162099991(1135)	0.702557	-0.087455	4.000000	-3.944320	0.072802
1461139749.162150068(1136)	0.696977	-2.424411	4.000000	-2.341856	0.087771
1461139749.162199903(1137)	0.675341	-3.829065	4.000000	-0.747136	0.073918
1461139749.162250083(1138)	0.693180	-3.774764	4.000000	0.858624	0.046194
1461139749.162300125(1139)	0.693174	-2.274289	4.000000	2.459968	0.080009
1461139749.162350034(1140)	0.707092	0.089616	-4.000000	3.942944	0.079596
1461139749.162399969(1141)	0.721990	2.420451	-4.000000	2.345024	0.096855
1461139749.162450041(1142)	0.704793	3.831065	-4.000000	0.742720	0.095265
1461139749.162499995(1143)	0.733949	3.776225	-4.000000	-0.855808	0.079071
1461139749.162549981(1144)	0.710008	2.280239	-4.000000	-2.455360	0.075587
1461139749.162600031(1145)	0.722388	-0.089465	4.000000	-3.943040	0.078304
1461139749.162649970(1146)	0.723713	-2.420491	4.000000	-2.344992	0.080088
1461139749.162699958(1147)	0.712128	-3.829864	4.000000	-0.745376	0.060053
1461139749.162749949(1148)	0.724785	-3.776987	4.000000	0.854336	0.098314
1461139749.162799928(1149)	0.721695	-2.282428	4.000000	2.453664	0.100409
1461139749.162849976(1150)	0.706778	0.086701	-4.000000	3.944800	0.100186
1461139749.162899926(1151)	0.706506	2.418730	-4.000000	2.346400	0.095480
1461139749.162949962(1152)	0.719376	3.829921	-4.000000	0.745248	0.108746
1461139749.162999950(1153)	0.693664	3.776971	-4.000000	-0.854368	0.110498
1461139749.163049984(1154)	0.708619	2.280116	-4.000000	-2.455456	0.099141
1461139749.163099968(1155)	0.715408	-0.086299	4.000000	-3.945056	0.099668
1461139749.163149994(1156)	0.722705	-2.421452	4.000000	-2.344224	0.080449
1461139749.163199864(1157)	0.727120	-3.828497	4.000000	-0.748384	0.081155
1461139749.163250157(1158)	0.749530	-3.773532	4.000000	0.860992	0.063680
1461139749.163299945(1159)	0.797891	-2.281726	4.000000	2.454208	0.085389
1461139749.163350024(1160)	0.794793	0.089113	-4.000000	3.943264	0.089725
1461139749.163399976(1161)	0.809887	2.420731	-4.000000	2.344800	0.107876
1461139749.163450040(1162)	0.815740	3.831051	-4.000000	0.742752	0.133618
1461139749.163499953(1163)	0.848261	3.776921	-4.000000	-0.854464	0.176474
1461139749.163549978(1164)	0.864722	2.280363	-4.000000	-2.455264	0.221029
1461139749.163599967(1165)	0.866958	-0.086249	4.000000	-3.945088	0.212600
1461139749.163650048(1166)	0.839481	-2.423611	4.000000	-2.342496	0.203071
1461139749.163700004(1167)	0.862524	-3.830530	4.000000	-0.743904	0.195520
1461139749.163749919(1168)	0.874654	-3.777483	4.000000	0.853376	0.199748
1461139749.163799907(1169)	0.879702	-2.283294	4.000000	2.452992	0.213588
1461139749.163849949(1170)	0.862394	0.085344	-4.000000	3.945664	0.201787
1461139749.163899969(1171)	0.870851	2.420451	-4.000000	2.345024	0.208508
1461139749.163950083(1172)	0.858828	3.831672	-4.000000	0.741376	0.151183
1461139749.163999976(1173)	0.838134	3.776540	-4.000000	-0.855200	0.175066
1461139749.164050032(1174)	0.835236	2.278133	-4.000000	-2.456992	0.166797
1461139749.164100075(1175)	0.834145	-0.091676	4.000000	-3.941632	0.184041
1461139749.164150066(1176)	0.822819	-2.424331	4.000000	-2.341920	0.133642
1461139749.164200060(1177)	0.865958	-3.831340	4.000000	-0.742112	0.145560
1461139749.164250094(1178)	0.855715	-3.774581	4.000000	0.858976	0.114112
1461139749.164300068(1179)	0.875800	-2.276645	4.000000	2.458144	0.151413
1461139749.164350043(1180)	0.910073	0.090068	-4.000000	3.942656	0.131751
1461139749.164400049(1181)	0.900808	2.423651	-4.000000	2.342464	0.133533
1461139749.164450004(1182)	0.893795	3.830530	-4.000000	0.743904	0.136450
1461139749.164499972(1183)	0.893730	3.776606	-4.000000	-0.855072	0.104040
1461139749.164550032(1184)	0.902961	2.278133	-4.000000	-2.456992	0.105034
1461139749.164600037(1185)	0.896935	-0.089767	4.000000	-3.942848	0.128569
1461139749.164650082(1186)	0.891320	-2.424971	4.000000	-2.341408	0.142677
1461139749.164700038(1187)	0.866578	-3.831022	4.000000	-0.742816	0.160979
1461139749.164749996(1188)	0.894709	-3.776209	4.000000	0.855840	0.193225
1461139749.164799982(1189)	0.898979	-2.280198	4.000000	2.455392	0.184844
1461139749.164850055(1190)	0.919568	0.090671	-4.000000	3.942272	0.233507
1461139749.164899980(1191)	0.944518	2.420892	-4.000000	2.344672	0.189939
1461139749.164950030(1192)	0.936052	3.830906	-4.000000	0.743072	0.193032
1461139749.165000074(1193)	0.937537	3.774914	-4.000000	-0.858336	0.175527
1461139749.165049940(1194)	0.907410	2.281932	-4.000000	-2.454048	0.186422
1461139749.165100042(1195)	0.923398	-0.090018	4.000000	-3.942688	0.201102
1461139749.165149996(1196)	0.937576	-2.421532	4.000000	-2.344160	0.211640
1461139749.165199908(1197)	0.921409	-3.829138	4.000000	-0.746976	0.190709
1461139749.165250118(1198)	0.942175	-3.774182	4.000000	0.859744	0.227535
1461139749.165300083(1199)	0.925720	-2.276025	4.000000	2.458624	0.248963
1461139749.165350011(1200)	0.925335	0.088460	-4.000000	3.943680	0.240628
1461139749.165399927(1201)	0.928529	2.418770	-4.000000	2.346368	0.254110
1461139749.165450098(1202)	0.921278	3.831888	-4.000000	0.740896	0.255493
1461139749.165500009(1203)	0.957422	3.775993	-4.000000	-0.856256	0.271697
1461139749.165550011(1204)	0.959728	2.279000	-4.000000	-2.456320	0.266694
1461139749.165600006(1205)	0.944747	-0.088209	4.000000	-3.943840	0.243268
1461139749.165650014(1206)	0.923097	-2.422252	4.000000	-2.343584	0.248510
1461139749.165699960(1207)	0.897848	-3.829892	4.000000	-0.745312	0.273462
1461139749.165750017(1208)	0.925633	-3.775861	4.000000	0.856512	0.297404
1461139749.165800058(1209)	0.932685	-2.277058	4.000000	2.457824	0.292935
1461139749.165850080(1210)	0.931757	0.091927	-4.000000	3.941472	0.291013
1461139749.165900041(1211)	0.914208	2.423331	-4.000000	2.342720	0.294994
1461139749.165950113(1212)	0.940717	3.832104	-4.000000	0.740416	0.301982
1461139749.166000031(1213)	0.967381	3.775628	-4.000000	-0.856960	0.333369
1461139749.166050012(1214)	0.976116	2.278959	-4.000000	-2.456352	0.306144
1461139749.166100031(1215)	0.998086	-0.089465	4.000000	-3.943040	0.346577
1461139749.166150018(1216)	1.012002	-2.422412	4.000000	-2.343456	0.334471
1461139749.166199950(1217)	1.001250	-3.829747	4.000000	-0.745632	0.345205
1461139749.166250158(1218)	1.012348	-3.773515	4.000000	0.861024	0.337174
1461139749.166300031(1219)	1.048503	-2.278174	4.000000	2.456960	0.361092
1461139749.166350059(1220)	1.076331	0.090872	-4.000000	3.942144	0.364121
1461139749.166399961(1221)	1.079100	2.420131	-4.000000	2.345280	0.378299
1461139749.166450027(1222)	1.110399	3.830863	-4.000000	0.743168	0.358354
1461139749.166499970(1223)	1.112246	3.776639	-4.000000	-0.855008	0.321127
1461139749.166550056(1224)	1.115387	2.277141	-4.000000	-2.457760	0.374800
1461139749.166599985(1225)	1.137669	-0.087153	4.000000	-3.944512	0.355445
1461139749.166650018(1226)	1.125729	-2.422412	4.000000	-2.343456	0.362343
1461139749.166699994(1227)	1.138165	-3.830385	4.000000	-0.744224	0.363687
1461139749.166749996(1228)	1.136466	-3.776209	4.000000	0.855840	0.396395
1461139749.166800039(1229)	1.125481	-2.277843	4.000000	2.457216	0.391554
1461139749.166850023(1230)	1.144224	0.089063	-4.000000	3.943296	0.400617
1461139749.166899978(1231)	1.111469	2.420811	-4.000000	2.344736	0.403405
1461139749.166950022(1232)	1.128019	3.830791	-4.000000	0.743328	0.394957
1461139749.167000169(1233)	1.164882	3.773332	-4.000000	-0.861376	0.413754
1461139749.167049938(1234)	1.209981	2.282015	-4.000000	-2.453984	0.402856
1461139749.167099944(1235)	1.208658	-0.085093	4.000000	-3.945824	0.436873
1461139749.167150124(1236)	1.189881	-2.426650	4.000000	-2.340064	0.424839
1461139749.167199910(1237)	1.199366	-3.829167	4.000000	-0.746912	0.409734
1461139749.167250042(1238)	1.178227	-3.775445	4.000000	0.857312	0.426662
1461139749.167300116(1239)	1.182793	-2.274661	4.000000	2.459680	0.444658
1461139749.167350036(1240)	1.187506	0.089716	-4.000000	3.942880	0.435856
1461139749.167400088(1241)	1.198400	2.425211	-4.000000	2.341216	0.458497
1461139749.167449955(1242)	1.147786	3.829820	-4.000000	0.745472	0.453059
1461139749.167500023(1243)	1.139004	3.775761	-4.000000	-0.856704	0.495926
1461139749.167549941(1244)	1.133180	2.281891	-4.000000	-2.454080	0.496189
1461139749.167599962(1245)	1.126075	-0.085998	4.000000	-3.945248	0.520314
1461139749.167650005(1246)	1.138125	-2.421892	4.000000	-2.343872	0.489665
1461139749.167699970(1247)	1.126541	-3.830038	4.000000	-0.744992	0.481484
1461139749.167749985(1248)	1.138483	-3.776391	4.000000	0.855488	0.490796
1461139749.167799955(1249)	1.163036	-2.281313	4.000000	2.454528	0.471643
1461139749.167850115(1250)	1.163417	0.093686	-4.000000	3.940352	0.489822
1461139749.167899999(1251)	1.175837	2.421652	-4.000000	2.344064	0.464571
1461139749.167950035(1252)	1.161527	3.830978	-4.000000	0.742912	0.465327
1461139749.168000002(1253)	1.167773	3.776109	-4.000000	-0.856032	0.469852
1461139749.168049940(1254)	1.213800	2.281932	-4.000000	-2.454048	0.485147
1461139749.168099994(1255)	1.214347	-0.087606	4.000000	-3.944224	0.482045
1461139749.168149997(1256)	1.216213	-2.421571	4.000000	-2.344128	0.476596
1461139749.168199885(1257)	1.218654	-3.828803	4.000000	-0.747712	0.462948
1461139749.168249997(1258)	1.223350	-3.776192	4.000000	0.855872	0.458652
1461139749.168299982(1259)	1.217313	-2.280198	4.000000	2.455392	0.434694
1461139749.168349934(1260)	1.224563	0.084591	-4.000000	3.946144	0.424651
1461139749.168399967(1261)	1.224749	2.420371	-4.000000	2.345088	0.388966
1461139749.168449975(1262)	1.224791	3.830110	-4.000000	0.744832	0.370313
1461139749.168499979(1263)	1.217314	3.776490	-4.000000	-0.855296	0.369136
1461139749.168549963(1264)	1.238867	2.280983	-4.000000	-2.454784	0.372501
1461139749.168600015(1265)	1.265849	-0.088661	4.000000	-3.943552	0.318810
1461139749.168650010(1266)	1.309143	-2.422092	4.000000	-2.343712	0.350154
1461139749.168700036(1267)	1.310188	-3.830993	4.000000	-0.742880	0.319109
1461139749.168749974(1268)	1.313553	-3.776573	4.000000	0.855136	0.302934
1461139749.168799986(1269)	1.278165	-2.280033	4.000000	2.455520	0.293750
1461139749.168849966(1270)	1.249815	0.086199	-4.000000	3.945120	0.307513
1461139749.168899968(1271)	1.237792	2.420411	-4.000000	2.345056	0.345745
1461139749.168949987(1272)	1.250571	3.830284	-4.000000	0.744448	0.332843
1461139749.168999993(1273)	1.268372	3.776258	-4.000000	-0.855744	0.320499
1461139749.169049965(1274)	1.267336	2.280900	-4.000000	-2.454848	0.344845
1461139749.169100079(1275)	1.266557	-0.091877	4.000000	-3.941504	0.349780
1461139749.169149945(1276)	1.280036	-2.419491	4.000000	-2.345792	0.348155
1461139749.169199889(1277)	1.278119	-3.828861	4.000000	-0.747584	0.338211
1461139749.169249994(1278)	1.287719	-3.776242	4.000000	0.855776	0.294618
1461139749.169300012(1279)	1.280692	-2.278959	4.000000	2.456352	0.293101
1461139749.169349937(1280)	1.297303	0.084741	-4.000000	3.946048	0.295106
1461139749.169399960(1281)	1.321032	2.420091	-4.000000	2.345312	0.294068
1461139749.169449989(1282)	1.305718	3.830313	-4.000000	0.744384	0.288727
1461139749.169499930(1283)	1.328544	3.777302	-4.000000	-0.853728	0.308753
1461139749.169550019(1284)	1.314218	2.278670	-4.000000	-2.456576	0.316738
1461139749.169599987(1285)	1.352150	-0.087254	4.000000	-3.944448	0.340982
1461139749.169650007(1286)	1.318039	-2.421972	4.000000	-2.343808	0.313866
1461139749.169699988(1287)	1.328969	-3.830298	4.000000	-0.744416	0.301936
1461139749.169750023(1288)	1.347522	-3.775761	4.000000	0.856704	0.279980
1461139749.169800095(1289)	1.361458	-2.275529	4.000000	2.459008	0.317849
1461139749.169849999(1290)	1.361192	0.087857	-4.000000	3.944064	0.331389
1461139749.169899935(1291)	1.381241	2.419091	-4.000000	2.346112	0.296514
1461139749.169949969(1292)	1.368164	3.830023	-4.000000	0.745024	0.332230
1461139749.170000048(1293)	1.376843	3.775346	-4.000000	-0.857504	0.316882
1461139749.170049973(1294)	1.369521	2.280570	-4.000000	-2.455104	0.296328
1461139749.170099998(1295)	1.346319	-0.087807	4.000000	-3.944096	0.296734
1461139749.170149974(1296)	1.357658	-2.420651	4.000000	-2.344864	0.305069
1461139749.170199871(1297)	1.353943	-3.828599	4.000000	-0.748160	0.302727
1461139749.170250081(1298)	1.351928	-3.774797	4.000000	0.858560	0.304958
1461139749.170299950(1299)	1.347300	-2.281519	4.000000	2.454368	0.326686
1461139749.170349905(1300)	1.324719	0.083133	-4.000000	3.947072	0.323864
1461139749.170399941(1301)	1.331426	2.419331	-4.000000	2.345920	0.322444
1461139749.170449958(1302)	1.283561	3.829864	-4.000000	0.745376	0.347727
1461139749.170499963(1303)	1.268735	3.776756	-4.000000	-0.854784	0.345757
1461139749.170549914(1304)	1.273808	2.283006	-4.000000	-2.453216	0.330167
1461139749.170599991(1305)	1.272863	-0.087455	4.000000	-3.944320	0.309069
1461139749.170649955(1306)	1.222333	-2.419891	4.000000	-2.345472	0.272524
1461139749.170700050(1307)	1.232358	-3.831195	4.000000	-0.742432	0.259869
1461139749.170749958(1308)	1.238797	-3.776838	4.000000	0.854624	0.239815
1461139749.170799975(1309)	1.223210	-2.280487	4.000000	2.455168	0.261883
1461139749.170850118(1310)	1.232621	0.093837	-4.000000	3.940256	0.240737
1461139749.170899983(1311)	1.235789	2.421011	-4.000000	2.344576	0.275991
1461139749.170950000(1312)	1.219499	3.830472	-4.000000	0.744032	0.309748
1461139749.171000013(1313)	1.226229	3.775927	-4.000000	-0.856384	0.332980
1461139749.171049977(1314)	1.232759	2.280405	-4.000000	-2.455232	0.366419
1461139749.171099941(1315)	1.195971	-0.084942	4.000000	-3.945920	0.370135
1461139749.171150141(1316)	1.181959	-2.427329	4.000000	-2.339520	0.378531
1461139749.171199892(1317)	1.164463	-3.828905	4.000000	-0.747488	0.388293
1461139749.171249997(1318)	1.137021	-3.776192	4.000000	0.855872	0.408365
1461139749.171299983(1319)	1.158768	-2.280157	4.000000	2.455424	0.397747
1461139749.171349967(1320)	1.177883	0.086249	-4.000000	3.945088	0.378014
